ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Key,Version,IsLatest,Changes,OpinionFrom0,OpinionTo0,OpinionFrom1,OpinionTo1,OpinionFrom2,OpinionTo2,OpinionFrom3,OpinionTo3,OpinionFrom4,OpinionTo4,OpinionFrom5,OpinionTo5,OpinionFrom6,OpinionTo6,OpinionFrom7,OpinionTo7,OpinionFrom8,OpinionTo8,OpinionFrom9,OpinionTo9,OpinionFrom10,OpinionTo10,OpinionFrom11,OpinionTo11,OpinionFrom12,OpinionTo12,OpinionFrom13,OpinionTo13,OpinionFrom14,OpinionTo14,OpinionFrom15,OpinionTo15,OpinionFrom16,OpinionTo16,OpinionFrom17,OpinionTo17,OpinionFrom18,OpinionTo18,OpinionFrom19,OpinionTo19,OpinionFrom20,OpinionTo20,OpinionFrom21,OpinionTo21
42,36,{},1761649318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,"[""OpinionFrom0""]","Our top friend: None
Our top Competitor: None",,"You are not competing for the favor of the same City-States.
You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have divergent Social Policies.
They desire friendly relations with our empire.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","You are not competing for technological advancement.
You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,36,{},1761649319,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,"[""OpinionFrom2""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","Our top friend: None
Our top Competitor: None",,"We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Friendly.","We have similar Social Policies.
You are not competing for technological advancement.
You have no contested borders.
They have no strong feelings about us one way or the other.","We have similar Social Policies. (3)
Our real approach is Friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,36,{},1761649320,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,"[""OpinionFrom1""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Friendly.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Friendly.","Our top friend: None
Our top Competitor: None",,"We have similar Social Policies.
You are not competing for technological advancement.
You have no contested borders.
They have no strong feelings about us one way or the other.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,37,{},1761649334,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,"[""OpinionFrom2""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","Our top friend: None
Our top Competitor: None",,"We have similar Social Policies.
They desire friendly relations with our empire.
Your military deployment is threatening.","We have similar Social Policies. (3)
Our real approach is Friendly.","We have similar Social Policies.
You are not competing for technological advancement.
You have no contested borders.
They have no strong feelings about us one way or the other.","We have similar Social Policies. (3)
Our real approach is Friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,38,{},1761649364,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,"[""OpinionFrom3""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Neutral.","We have similar Social Policies.
They desire friendly relations with our empire.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Neutral.","Our top friend: None
Our top Competitor: Venice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,39,{},1761649380,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,"[""OpinionFrom2""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Neutral.","We have similar Social Policies.
They desire friendly relations with our empire.
Your military deployment is threatening.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Neutral.","Our top friend: None
Our top Competitor: Venice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,40,{},1761649394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,"[""OpinionFrom0""]","Our top friend: None
Our top Competitor: Korea",,"You are not competing for the favor of the same City-States.
You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have divergent Social Policies.
They desire friendly relations with our empire.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","You are not competing for technological advancement.
You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,40,{},1761649397,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,"[""OpinionFrom3""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Neutral.","We have similar Social Policies.
They desire friendly relations with our empire.
Your military deployment is threatening.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Neutral.","Our top friend: None
Our top Competitor: None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,41,{},1761649416,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,"[""OpinionTo2""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","Our top friend: None
Our top Competitor: None",,"We have similar Social Policies.
They desire friendly relations with our empire.
Your military deployment is threatening.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Friendly.","We have similar Social Policies.
You are not competing for technological advancement.
You have no contested borders.
They have no strong feelings about us one way or the other.","We have similar Social Policies. (3)
Our real approach is Friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,41,{},1761649417,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,"[""OpinionTo1""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Friendly.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Friendly.","Our top friend: None
Our top Competitor: None",,"We have similar Social Policies.
You are not competing for technological advancement.
You have no contested borders.
They have no strong feelings about us one way or the other.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,41,{},1761649418,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,"[""OpinionFrom2""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Neutral.","We have similar Social Policies.
They desire friendly relations with our empire.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Neutral.","Our top friend: None
Our top Competitor: None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,42,{},1761649435,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,"[""OpinionFrom2""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Neutral.","We have similar Social Policies.
They desire friendly relations with our empire.
Your military deployment is threatening.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Neutral.","Our top friend: None
Our top Competitor: None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,43,{},1761649458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,"[""OpinionFrom0"",""OpinionTo3""]","Our top friend: None
Our top Competitor: None",,"You are not competing for the favor of the same City-States.
You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have divergent Social Policies.
They desire friendly relations with our empire.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","You are not competing for technological advancement.
You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Friendly.
We have divergent Social Policies. (-3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,43,{},1761649462,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,"[""OpinionFrom0"",""OpinionFrom2""]","We have divergent Social Policies.
They desire friendly relations with our empire.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Neutral.","We have similar Social Policies.
They desire friendly relations with our empire.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Neutral.","Our top friend: None
Our top Competitor: None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,44,{},1761649497,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,"[""OpinionFrom2""]","We have divergent Social Policies.
They desire friendly relations with our empire.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Neutral.","We have similar Social Policies.
They desire friendly relations with our empire.
Your military deployment is threatening.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Neutral.","Our top friend: None
Our top Competitor: None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,45,{},1761649513,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,"[""OpinionFrom0""]","We have divergent Social Policies.
They desire friendly relations with our empire.
Your military deployment is threatening.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Neutral.","We have similar Social Policies.
They desire friendly relations with our empire.
Your military deployment is threatening.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Neutral.","Our top friend: None
Our top Competitor: None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,46,{},1761649525,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,"[""OpinionFrom0""]","Our top friend: None
Our top Competitor: Indonesia",,"You are not competing for the favor of the same City-States.
You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have divergent Social Policies.
They desire friendly relations with our empire.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","You are not competing for technological advancement.
You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Friendly.
We have divergent Social Policies. (-3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,46,{},1761649528,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,"[""OpinionFrom2""]","You have no contested borders.
We have divergent Social Policies.
They have no strong feelings about us one way or the other.","Our real approach is Friendly.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Friendly.","Our top friend: None
Our top Competitor: Venice",,"We have similar Social Policies.
You are not competing for technological advancement.
You have no contested borders.
They have no strong feelings about us one way or the other.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,46,{},1761649530,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,"[""OpinionFrom0""]","We have divergent Social Policies.
They desire friendly relations with our empire.","Our real approach is Neutral.
We have divergent Social Policies. (-3)","We have similar Social Policies.
They desire friendly relations with our empire.","We have similar Social Policies. (3)
Our real approach is Neutral.","We have similar Social Policies.
They desire friendly relations with our empire.
Your military deployment is threatening.","We are trade partners. (40)
We have similar Social Policies. (3)
Our real approach is Neutral.","Our top friend: None
Our top Competitor: None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
