ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,PlayerID,ZoneID,Territory,Dominance,Domain,Posture,AreaID,City,CenterX,CenterY,Plots,Value,FriendlyStrength,EnemyStrength,NeutralStrength,Neighbors,Units
93,35,{},1761649303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,51,60,5380,0,0,"[-1029,1040,1033,100001]","{""The Ottomans"":{""Warrior"":1,""Slinger"":2}}"
94,35,{},1761649303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,Neutral,Friendly,Land,Attrition,1,Venice,37,11,20,30,6393,0,900,"[1031,100003,1035,-1030]","{""Indonesia"":{""Warrior"":1}}"
95,35,{},1761649303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,Neutral,Friendly,Land,Attrition,1,Jakarta,29,12,51,33,5430,0,1400,"[1032,100002,1034,1035,100003,1030]","{""Barbarians"":{""Brute"":1},""The Ottomans"":{""Pathfinder"":1}}"
96,35,{},1761649303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Attrition,1,Seoul,19,9,61,30,3426,0,1100,"[100001,-1032,1039,1034,100002,1031]","{""Korea"":{""Warrior"":1}}"
97,35,{},1761649303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Exploit Flanks,1,Geneva,6,5,29,42,3280,0,1340,"[-1040,1029,-100000,100001]","{""The Ottomans"":{""Pathfinder"":1}}"
98,35,{},1761649303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100001,Neutral,Friendly,Land,Exploit Flanks,1,,12,6,57,3,1648,0,0,"[1040,-100000,1029,1033,1032,-100004,1039]","{""Barbarians"":{""Brute"":1},""The Ottomans"":{""Warrior"":1}}"
99,36,{},1761649319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Friendly,Land,Exploit Flanks,0,,0,0,0,3,12026,0,0,{},"{""Korea"":{""Pathfinder"":1},""Indonesia"":{""Pathfinder"":1}}"
100,36,{},1761649319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,51,60,7140,0,0,"[-1029,1040,1033,100001]","{""The Ottomans"":{""Warrior"":1,""Slinger"":2}}"
101,36,{},1761649319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,Neutral,Friendly,Land,Attrition,1,Venice,37,11,21,30,5066,0,900,"[1031,100003,1035,-1030]","{""Korea"":{""Scout"":1},""Venice"":{""Warrior"":1,""Slinger"":1},""The Ottomans"":{""Pathfinder"":1}}"
102,36,{},1761649319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,Neutral,Friendly,Land,Attrition,1,Jakarta,30,11,62,33,7760,0,1400,"[1032,100002,1034,1035,100003,1030]","{""Barbarians"":{""Brute"":1},""Indonesia"":{""Warrior"":1}}"
103,36,{},1761649319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Exploit Flanks,1,Geneva,6,5,29,42,3280,0,1340,"[-1040,1029,-100000,100001]","{""City-State Geneva"":{""Warrior"":1},""The Ottomans"":{""Pathfinder"":1}}"
104,36,{},1761649319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100001,Neutral,Friendly,Land,Exploit Flanks,1,,12,6,57,3,1648,0,0,"[1040,-100000,1029,1033,1032,-100004,1039]","{""Barbarians"":{""Brute"":3},""The Ottomans"":{""Warrior"":1}}"
105,37,{},1761649333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Friendly,Land,Exploit Flanks,0,,0,0,0,3,12810,0,0,{},"{""Venice"":{""Pathfinder"":1}}"
106,37,{},1761649333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,51,60,6324,0,0,"[-1029,1040,1033,100001]","{""The Ottomans"":{""Warrior"":1,""Slinger"":2,""Pathfinder"":1}}"
107,37,{},1761649333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,Neutral,Friendly,Land,Attrition,1,Venice,37,10,31,30,7268,0,900,"[1031,100002,100004,1035,-1030]","{""Korea"":{""Scout"":1},""Venice"":{""Slinger"":1},""The Ottomans"":{""Pathfinder"":1}}"
108,37,{},1761649333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Attrition,1,Seoul,19,9,61,30,2224,0,1100,"[100001,-1032,1039,1034,100003,1031]","{""The Ottomans"":{""Warrior"":1}}"
109,37,{},1761649333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100001,Neutral,Friendly,Land,Exploit Flanks,1,,12,6,57,3,2848,0,0,"[1040,-100000,1029,1033,1032,-100005,1039]","{""Barbarians"":{""Brute"":2}}"
110,38,{},1761649361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Friendly,Land,Exploit Flanks,0,,0,0,0,3,8413,0,0,{},"{""Barbarians"":{""Brute"":2}}"
111,38,{},1761649361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,51,60,7844,0,0,"[-1029,1040,1033,100001]","{""The Ottomans"":{""Warrior"":1,""Slinger"":2,""Pathfinder"":1}}"
112,38,{},1761649361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,20,4,30,21,3163,0,1524,"[100001,-1039,1032,1034]","{""The Ottomans"":{""Warrior"":1}}"
113,38,{},1761649361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,Neutral,Friendly,Land,Exploit Flanks,1,Cattaro,40,5,6,18,4880,0,900,"[100002,1030]","{""Korea"":{""Scout"":1},""The Ottomans"":{""Pathfinder"":1}}"
114,38,{},1761649361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100001,Neutral,Friendly,Land,Exploit Flanks,1,,12,6,57,3,1600,0,0,"[1040,-100000,1029,1033,1032,-100005,1039]","{""Barbarians"":{""Brute"":1},""Indonesia"":{""Pathfinder"":1}}"
115,38,{},1761649361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,Friendly,Land,Exploit Flanks,1,,36,5,16,3,3040,0,0,"[1031,1030,1102]","{""Venice"":{""Pathfinder"":1}}"
116,39,{},1761649377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Friendly,Land,Exploit Flanks,0,,0,0,0,3,13638,0,0,{},"{""Barbarians"":{""Brute"":2}}"
117,39,{},1761649377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,51,60,9064,0,0,"[-1029,1040,1033,100002]","{""Indonesia"":{""Pathfinder"":1},""Barbarians"":{""Brute"":1},""The Ottomans"":{""Warrior"":1,""Slinger"":2,""Pathfinder"":1}}"
118,39,{},1761649377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,Neutral,Friendly,Land,Attrition,1,Jakarta,30,11,65,33,11843,0,1400,"[1032,100004,1034,1035,100003,100005,1030]","{""Venice"":{""Slinger"":1}}"
119,39,{},1761649377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,20,4,30,21,3598,0,1524,"[100002,-1039,1032,1034]","{""The Ottomans"":{""Warrior"":1}}"
120,39,{},1761649377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,Neutral,Friendly,Land,Exploit Flanks,1,Cattaro,40,4,15,18,5514,0,900,"[100003,1030,-1102]","{""Barbarians"":{""Brute"":1}}"
121,39,{},1761649377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,Friendly,Land,Exploit Flanks,1,,12,6,57,3,1760,0,0,"[1040,-100000,1029,1033,1032,-100006,1039]","{""Barbarians"":{""Brute"":1},""Korea"":{""Warrior"":1}}"
122,39,{},1761649377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100003,Neutral,Friendly,Land,Exploit Flanks,1,,36,4,22,3,1504,0,0,"[1031,1030,-100001,1102]","{""Venice"":{""Pathfinder"":1},""The Ottomans"":{""Pathfinder"":1}}"
123,40,{},1761649394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,51,60,9444,0,0,"[-1029,1040,1033,100002]","{""Indonesia"":{""Pathfinder"":1},""Barbarians"":{""Brute"":1},""The Ottomans"":{""Warrior"":1,""Slinger"":2}}"
124,40,{},1761649394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Neutral,Friendly,Land,Attrition,1,Ormus,10,17,32,42,2500,0,1340,"[-1033,1029,100002,-1037,-100006]","{""The Ottomans"":{""Pathfinder"":1}}"
125,40,{},1761649394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,20,4,30,21,7261,0,1524,"[100002,-1039,1032,1034]","{""City-State Nippur"":{""Warrior"":1,""Slinger"":1},""The Ottomans"":{""Warrior"":1}}"
126,40,{},1761649394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,Friendly,Land,Exploit Flanks,1,,12,6,57,3,3344,0,0,"[1040,-100000,1029,1033,1032,-100006,1039]","{""Barbarians"":{""Brute"":1},""Korea"":{""Warrior"":1}}"
127,40,{},1761649394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100003,Neutral,Friendly,Land,Exploit Flanks,1,,35,4,32,3,3104,0,0,"[1031,-100001,1030,1102]","{""Barbarians"":{""Brute"":1},""The Ottomans"":{""Pathfinder"":1}}"
128,41,{},1761649416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Friendly,Land,Exploit Flanks,0,,0,0,0,3,10560,0,0,{},"{""City-State Dublin"":{""Slinger"":1}}"
129,41,{},1761649416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,51,60,7760,0,0,"[-1029,1040,1033,100002]","{""Indonesia"":{""Pathfinder"":1},""Barbarians"":{""Brute"":1},""The Ottomans"":{""Warrior"":1,""Slinger"":2}}"
130,41,{},1761649416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Attrition,1,Seoul,19,9,61,30,3529,0,1100,"[100002,-1032,1039,1034,100004,1031]","{""Korea"":{""Warrior"":2}}"
131,41,{},1761649416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,Neutral,Friendly,Land,Attrition,1,Dublin,25,6,30,21,3609,0,1524,"[1032,1039,1031,100003]","{""The Ottomans"":{""Pathfinder"":1}}"
132,41,{},1761649416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,20,4,30,42,8988,0,1524,"[100002,-1039,1032,1034]","{""City-State Nippur"":{""Slinger"":2},""Venice"":{""Pathfinder"":1},""The Ottomans"":{""Warrior"":1}}"
133,41,{},1761649416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,Friendly,Land,Exploit Flanks,1,,12,6,57,3,1520,0,0,"[1040,-100000,1029,1033,1032,-100006,1039]","{""Korea"":{""Warrior"":1},""The Ottomans"":{""Pathfinder"":1}}"
134,42,{},1761649431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,51,60,7252,0,0,"[-1029,1040,1033,100002]","{""Indonesia"":{""Pathfinder"":1},""The Ottomans"":{""Warrior"":1,""Slinger"":2}}"
135,42,{},1761649431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Attrition,1,Seoul,19,9,61,30,3592,0,1100,"[100002,-1032,1039,1034,100004,1031]","{""Korea"":{""Warrior"":2},""The Ottomans"":{""Pathfinder"":1}}"
136,42,{},1761649431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,Neutral,Friendly,Land,Attrition,1,Dublin,26,5,43,21,8387,0,1524,"[1032,1039,1031,-1034,-100001,100003]","{""City-State Dublin"":{""Slinger"":1},""Venice"":{""Pathfinder"":1},""The Ottomans"":{""Pathfinder"":1}}"
137,42,{},1761649431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,20,4,30,21,9914,0,1524,"[100002,-1039,1032,1034]","{""The Ottomans"":{""Warrior"":1}}"
138,42,{},1761649431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,Friendly,Land,Exploit Flanks,1,,12,6,57,3,3088,0,0,"[1040,-100000,1029,1033,1032,-100006,1039]","{""Korea"":{""Warrior"":1}}"
139,43,{},1761649458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,50,60,7410,0,0,"[-1029,1040,1033,100002,1172]","{""Indonesia"":{""Pathfinder"":1},""The Ottomans"":{""Warrior"":1,""Slinger"":2}}"
140,43,{},1761649458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Attrition,1,Seoul,20,9,48,60,7548,0,1100,"[100002,1172,1039,-1172,-1032,1034,100004,1031]","{""The Ottomans"":{""Warrior"":1}}"
141,43,{},1761649458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,Neutral,Friendly,Land,Attrition,1,Dublin,26,5,43,21,8488,0,1524,"[1032,1039,-1034,1031,-100001,100003]","{""City-State Dublin"":{""Slinger"":1},""Venice"":{""Pathfinder"":1}}"
142,43,{},1761649458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,20,4,30,21,8115,0,1524,"[100002,-1039,1032,1034]","{""City-State Nippur"":{""Slinger"":1},""The Ottomans"":{""Pathfinder"":1}}"
143,43,{},1761649458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,Neutral,Friendly,Land,Exploit Flanks,1,Busan,14,10,35,42,7872,0,900,"[1029,100002,1033,-1172,1032]","{""Korea"":{""Warrior"":3},""The Ottomans"":{""Pathfinder"":1}}"
144,44,{},1761649494,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,50,60,7410,0,0,"[-1029,1040,1033,100002,1172]","{""The Ottomans"":{""Warrior"":1,""Slinger"":2}}"
145,44,{},1761649494,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Attrition,1,Seoul,20,9,48,30,8014,0,1100,"[100002,1172,1039,-1172,-1032,1034,100004,1031]","{""Korea"":{""Slinger"":1},""The Ottomans"":{""Pathfinder"":1}}"
146,44,{},1761649494,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,Neutral,Friendly,Land,Attrition,1,Dublin,26,5,44,21,7659,0,1570,"[1032,1039,-1034,1031,-100001,100003]","{""City-State Dublin"":{""Warrior"":2,""Slinger"":1},""Barbarians"":{""Brute"":2},""Venice"":{""Pathfinder"":1},""The Ottomans"":{""Pathfinder"":1}}"
147,44,{},1761649494,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,20,4,30,21,8003,0,1532,"[100002,-1039,1032,1034]","{""City-State Nippur"":{""Warrior"":1}}"
148,44,{},1761649494,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,Neutral,Friendly,Land,Exploit Flanks,1,Busan,14,10,35,42,7920,0,900,"[1029,100002,1033,-1172,1032]","{""Korea"":{""Warrior"":1}}"
149,44,{},1761649494,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,No Units,Land,Exploit Flanks,1,,12,4,35,3,0,0,0,"[1040,-100000,1029,1172,1039,1032]","{""Barbarians"":{""Brute"":1},""The Ottomans"":{""Warrior"":1}}"
150,45,{},1761649510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,10,50,60,6744,0,0,"[-1029,1040,1033,100002,1172]","{""Korea"":{""Warrior"":1},""The Ottomans"":{""Warrior"":1,""Slinger"":2}}"
151,45,{},1761649510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,Neutral,Friendly,Land,Attrition,1,Jakarta,29,11,63,33,8764,0,1400,"[1032,100004,1034,100003,1170,1035]","{""The Ottomans"":{""Pathfinder"":1}}"
152,45,{},1761649510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Attrition,1,Seoul,20,9,48,30,5362,0,1100,"[100002,1172,1039,-1172,-1032,1034,100004,1031]","{""Korea"":{""Slinger"":1},""The Ottomans"":{""Pathfinder"":1}}"
153,45,{},1761649510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,Neutral,Friendly,Land,Attrition,1,Dublin,26,5,44,42,8470,0,1570,"[1032,1039,-1034,1031,-100001,100003]","{""Barbarians"":{""Brute"":1},""Venice"":{""Pathfinder"":1}}"
154,45,{},1761649510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,20,4,30,42,6276,0,1532,"[100002,-1039,1032,1034]","{""City-State Nippur"":{""Slinger"":1}}"
155,45,{},1761649510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,Friendly,Land,Exploit Flanks,1,,12,4,35,3,1648,0,0,"[1040,-100000,1029,1172,1039,1032]","{""Barbarians"":{""Brute"":1},""The Ottomans"":{""Warrior"":1}}"
156,46,{},1761649527,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,8,10,45,54,5662,0,0,"[-1179,1179,-1029,1040,1033,100002,1172]","{""The Ottomans"":{""Slinger"":2}}"
157,46,{},1761649527,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Attrition,1,Seoul,20,9,48,27,5155,0,1100,"[100002,1172,1039,-1172,-1032,1034,100004,1031]","{""The Ottomans"":{""Pathfinder"":1}}"
158,46,{},1761649527,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,Neutral,Friendly,Land,Attrition,1,Dublin,26,5,44,21,5492,0,1570,"[1032,1039,-1034,1031,-100001,100003]","{""City-State Dublin"":{""Warrior"":2,""Slinger"":1},""Barbarians"":{""Brute"":1},""Venice"":{""Pathfinder"":1},""The Ottomans"":{""Pathfinder"":1}}"
159,46,{},1761649527,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,8,8,36,5313,0,0,"[-1179,1040,1029]","{""The Ottomans"":{""Warrior"":1}}"
160,46,{},1761649527,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,Friendly,Land,Exploit Flanks,1,,12,4,35,3,1648,0,0,"[1040,-100000,1029,1172,1039,1032]","{""Barbarians"":{""Brute"":1},""The Ottomans"":{""Warrior"":1}}"
161,47,{},1761649542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,8,10,45,54,5712,0,0,"[-1179,1179,-1029,1040,1033,100002,1172]","{""The Ottomans"":{""Slinger"":2}}"
162,47,{},1761649542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Exploit Flanks,1,Seoul,20,9,48,48,6218,0,1100,"[100002,1172,1039,-1172,-1032,1034,100004,1031]","{""Indonesia"":{""Pathfinder"":1},""Korea"":{""Pathfinder"":1},""The Ottomans"":{""Pathfinder"":1}}"
163,47,{},1761649542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,Neutral,Friendly,Land,Attrition,1,Dublin,26,5,44,36,8454,0,1570,"[1032,1039,-1034,1031,-100001,100003]","{""City-State Dublin"":{""Warrior"":1}}"
164,47,{},1761649542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,8,8,18,5313,0,0,"[-1179,1040,1029]","{""The Ottomans"":{""Warrior"":1}}"
165,47,{},1761649542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,Friendly,Land,Exploit Flanks,1,,12,4,35,3,1472,0,0,"[1040,-100000,1029,1172,1039,1032]","{""Barbarians"":{""Brute"":1,""Hand-Axe"":1},""The Ottomans"":{""Warrior"":1}}"
166,47,{},1761649542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100004,Neutral,Friendly,Land,Exploit Flanks,1,,26,16,32,3,3594,0,0,"[1032,-100005,1031,1035]","{""Korea"":{""Slinger"":1},""The Ottomans"":{""Pathfinder"":1}}"
167,48,{},1761649571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,8,10,45,48,7350,0,0,"[-1179,1179,-1029,1040,1033,100002,1172]","{""Indonesia"":{""Pathfinder"":1},""The Ottomans"":{""Slinger"":2}}"
168,48,{},1761649571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,Neutral,Friendly,Land,Attrition,1,Nippur,20,4,30,21,4490,0,1532,"[100002,-1039,1032,1034]","{""The Ottomans"":{""Warrior"":1}}"
169,48,{},1761649571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,8,8,18,5313,0,0,"[-1179,1040,1029]","{""The Ottomans"":{""Warrior"":1}}"
170,48,{},1761649571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002,Neutral,Friendly,Land,Exploit Flanks,1,,12,4,35,3,1472,0,0,"[1040,-100000,1029,1172,1039,1032]","{""Barbarians"":{""Brute"":1,""Hand-Axe"":1}}"
171,48,{},1761649571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100004,Neutral,Friendly,Land,Exploit Flanks,1,,26,16,32,3,6979,0,0,"[1032,-100005,1031,1035]","{""Korea"":{""Slinger"":1},""The Ottomans"":{""Pathfinder"":1}}"
172,48,{},1761649571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100005,Neutral,No Units,Sea,Exploit Flanks,9,,24,16,7,1,0,0,0,"[-1032,100004]","{""The Ottomans"":{""Pathfinder"":1}}"
173,49,{},1761649589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Friendly,Land,Exploit Flanks,0,,0,0,0,3,8942,0,0,{},"{""The Ottomans"":{""Pathfinder"":1}}"
174,49,{},1761649589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,8,10,45,48,7388,0,0,"[-1179,1179,-1029,1040,1033,100002,1172]","{""Indonesia"":{""Pathfinder"":1},""The Ottomans"":{""Slinger"":2}}"
175,49,{},1761649589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,Friendly,Land,Exploit Flanks,1,Seoul,20,9,48,24,4314,0,1100,"[100002,1172,1039,-1172,-1032,1034,100004,1031]","{""The Ottomans"":{""Warrior"":1}}"
176,49,{},1761649589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Attrition,1,Geneva,6,4,26,36,3163,0,1348,"[-1040,1179,1029,-100000,100002]","{""City-State Geneva"":{""Slinger"":1}}"
177,49,{},1761649589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,8,8,18,7176,0,0,"[-1179,1040,1029]","{""The Ottomans"":{""Warrior"":1}}"
178,49,{},1761649589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100004,Neutral,Friendly,Land,Exploit Flanks,1,,26,16,32,3,6963,0,0,"[1032,-100005,1031,1035]","{""Korea"":{""Slinger"":1},""Barbarians"":{""Brute"":1},""The Ottomans"":{""Pathfinder"":1}}"
179,50,{},1761649612,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Friendly,Land,Exploit Flanks,0,,0,0,0,3,9436,0,0,{},"{""The Ottomans"":{""Pathfinder"":1}}"
180,50,{},1761649612,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,8,10,45,48,7439,0,0,"[-1179,1179,-1029,1040,1033,100002,1172]","{""Indonesia"":{""Pathfinder"":1},""The Ottomans"":{""Slinger"":2}}"
