ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Key,Version,IsLatest,Changes,DominationVictory,ScienceVictory,CulturalVictory,DiplomaticVictory
119,222,{},1761654097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (22%) - Rising (165 turns to Influential)"",""Venice"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Familiar (46%) - Rising (56 turns to Influential)"",""Venice"":""Familiar (47%) - Rising (255 turns to Influential)"",""The Ottomans"":""Familiar (33%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (12%) - Rising Slowly"",""Korea"":""Exotic (23%) - Rising (204 turns to Influential)"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":48,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":7,""VictoryPercentage"":21},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
120,223,{},1761654130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,"[""CulturalVictory"",""DiplomaticVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (23%) - Rising (155 turns to Influential)"",""Venice"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Familiar (46%) - Rising (54 turns to Influential)"",""Venice"":""Familiar (48%) - Rising (212 turns to Influential)"",""The Ottomans"":""Familiar (33%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (12%) - Rising Slowly"",""Korea"":""Exotic (23%) - Rising (194 turns to Influential)"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":48,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
121,224,{},1761654158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Exotic (24%) - Rising (143 turns to Influential)"",""Venice"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Familiar (48%) - Rising (50 turns to Influential)"",""Venice"":""Popular (50%) - Rising (169 turns to Influential)"",""The Ottomans"":""Familiar (35%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (12%) - Rising Slowly"",""Korea"":""Exotic (23%) - Rising (199 turns to Influential)"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":48,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
122,225,{},1761654191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (9%) - Rising Slowly"",""Korea"":""Familiar (27%) - Rising (105 turns to Influential)"",""Venice"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Popular (50%) - Rising (50 turns to Influential)"",""Venice"":""Popular (51%) - Rising (194 turns to Influential)"",""The Ottomans"":""Familiar (35%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (12%) - Rising Slowly"",""Korea"":""Exotic (24%) - Rising (225 turns to Influential)"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":48,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
123,226,{},1761654219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (9%) - Rising Slowly"",""Korea"":""Familiar (28%) - Rising (102 turns to Influential)"",""Venice"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Popular (50%) - Rising (57 turns to Influential)"",""Venice"":""Popular (51%) - Rising (242 turns to Influential)"",""The Ottomans"":""Familiar (35%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (12%) - Rising Slowly"",""Korea"":""Exotic (24%) - Rising (246 turns to Influential)"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":48,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
124,227,{},1761654248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (9%) - Rising Slowly"",""Korea"":""Familiar (29%) - Rising (94 turns to Influential)"",""Venice"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Popular (50%) - Rising (54 turns to Influential)"",""Venice"":""Popular (51%) - Rising (215 turns to Influential)"",""The Ottomans"":""Familiar (35%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (11%) - Rising Slowly"",""Korea"":""Exotic (24%) - Rising (209 turns to Influential)"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":48,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
125,228,{},1761654285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (9%) - Rising Slowly"",""Korea"":""Familiar (29%) - Rising (92 turns to Influential)"",""Venice"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Popular (51%) - Rising (56 turns to Influential)"",""Venice"":""Popular (50%) - Rising (343 turns to Influential)"",""The Ottomans"":""Familiar (35%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (11%) - Rising Slowly"",""Korea"":""Familiar (25%) - Rising (203 turns to Influential)"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":48,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
126,229,{},1761654315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (9%) - Rising Slowly"",""Korea"":""Familiar (30%) - Rising (84 turns to Influential)"",""Venice"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Popular (53%) - Rising (48 turns to Influential)"",""Venice"":""Popular (53%) - Rising (171 turns to Influential)"",""The Ottomans"":""Familiar (37%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (12%) - Rising Slowly"",""Korea"":""Familiar (25%) - Rising (169 turns to Influential)"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":51,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
127,230,{},1761654346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (9%) - Rising Slowly"",""Korea"":""Familiar (30%) - Rising (79 turns to Influential)"",""Venice"":""Exotic (10%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Popular (53%) - Rising (45 turns to Influential)"",""Venice"":""Popular (53%) - Rising (129 turns to Influential)"",""The Ottomans"":""Familiar (37%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (12%) - Rising Slowly"",""Korea"":""Familiar (26%) - Rising (141 turns to Influential)"",""The Ottomans"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":51,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
128,231,{},1761654380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (9%) - Rising Slowly"",""Korea"":""Familiar (32%) - Rising (74 turns to Influential)"",""Venice"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Popular (55%) - Rising (40 turns to Influential)"",""Venice"":""Popular (54%) - Rising (98 turns to Influential)"",""The Ottomans"":""Familiar (38%) - Rising Slowly""},""PolicyPercentage"":59,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (12%) - Rising Slowly"",""Korea"":""Familiar (27%) - Rising (121 turns to Influential)"",""The Ottomans"":""Exotic (12%) - Rising Slowly""},""PolicyPercentage"":51,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
129,232,{},1761654431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,"[""CulturalVictory""]","{""CapitalsNeeded"":4,""Indonesia"":{""CapitalsControlled"":[""Jakarta"",""Seoul""],""CapitalsPercentage"":50},""Contender"":""Indonesia""}",Unlocked in later eras,"{""CivsNeeded"":3,""The Ottomans"":{""Influences"":{""Indonesia"":""Exotic (8%) - Rising Slowly"",""Korea"":""Familiar (32%) - Rising (72 turns to Influential)"",""Venice"":""Exotic (11%) - Rising Slowly""},""PolicyPercentage"":55,""InfluentialCivs"":0},""Indonesia"":{""Influences"":{""Korea"":""Popular (55%) - Rising (40 turns to Influential)"",""Venice"":""Popular (54%) - Rising (133 turns to Influential)"",""The Ottomans"":""Familiar (37%) - Rising Slowly""},""PolicyPercentage"":62,""InfluentialCivs"":0},""Korea"":{""Influences"":{""Venice"":""Exotic (5%) - Rising Slowly"",""The Ottomans"":""Exotic (9%) - Rising Slowly""},""PolicyPercentage"":44,""InfluentialCivs"":0},""Venice"":{""Influences"":{""Indonesia"":""Exotic (12%) - Rising Slowly"",""Korea"":""Familiar (27%) - Rising (121 turns to Influential)"",""The Ottomans"":""Exotic (12%) - Rising Slowly""},""PolicyPercentage"":51,""InfluentialCivs"":0}}","{""Korea"":{""Delegates"":2,""VictoryPercentage"":6},""Indonesia"":{""Delegates"":8,""VictoryPercentage"":24},""Venice"":{""Delegates"":2,""VictoryPercentage"":6},""VotesNeeded"":33,""Status"":""World Congress"",""ActiveResolutions"":{""World Science Initiative"":{""Description"":""Increases up to 33% generation of Great Scientists, Engineers, and Merchants. Decreases up to 33% generation of Great Writers, Artists, and Musicians.\nCivilizations with Scores from Technologies and Future Tech below the global median will receive a boost to Food and Science up to 33%.\nDetails: The boosts are proportional to the difference between the score of the Civilization and the leader."",""EnactedOn"":219}},""The Ottomans"":{""Delegates"":2,""VictoryPercentage"":6},""Contender"":""Indonesia""}"
