ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,PlayerID,EconomicStrategies,MilitaryStrategies,Technologies,NextResearch,Policies,PolicyBranches,NextPolicy,NextBranch
46,11,{},1761648850,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trade"",""The Wheel"",""Mining"",""Animal Husbandry"",""Fishing""]",None,[],"[""Tradition"",""Progress"",""Authority""]",None,None
47,11,{},1761648850,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Bronze Working"",""Fishing""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
48,11,{},1761648850,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Mining"",""Trapping"",""The Wheel"",""Animal Husbandry"",""Fishing""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
49,12,{},1761648873,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Bronze Working"",""The Wheel"",""Trapping"",""Animal Husbandry"",""Fishing""]",Animal Husbandry,[],"[""Tradition"",""Progress"",""Authority""]",None,Tradition
50,12,{},1761648873,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trade"",""The Wheel"",""Mining"",""Animal Husbandry"",""Fishing""]",None,[],"[""Tradition"",""Progress"",""Authority""]",None,None
51,12,{},1761648873,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Bronze Working"",""Fishing""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
52,12,{},1761648873,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Fishing"",""Bronze Working""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
53,13,{},1761648885,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Bronze Working"",""The Wheel"",""Trapping"",""Animal Husbandry"",""Fishing""]",Animal Husbandry,[],"[""Tradition"",""Progress"",""Authority""]",None,Tradition
54,13,{},1761648885,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trade"",""The Wheel"",""Mining"",""Animal Husbandry"",""Fishing""]",None,[],"[""Tradition"",""Progress"",""Authority""]",None,None
55,13,{},1761648885,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Bronze Working"",""Fishing""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
56,13,{},1761648885,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Fishing"",""Bronze Working""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
57,14,{},1761648909,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Bronze Working"",""The Wheel"",""Trapping"",""Animal Husbandry"",""Fishing""]",Animal Husbandry,[],"[""Tradition"",""Progress"",""Authority""]",None,Tradition
58,14,{},1761648909,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trade"",""The Wheel"",""Mining"",""Animal Husbandry"",""Fishing""]",None,[],"[""Tradition"",""Progress"",""Authority""]",None,None
59,14,{},1761648909,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Bronze Working"",""Fishing""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
60,14,{},1761648909,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Fishing"",""Bronze Working""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
61,15,{},1761648922,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Bronze Working"",""The Wheel"",""Trapping"",""Animal Husbandry"",""Fishing""]",Animal Husbandry,[],"[""Tradition"",""Progress"",""Authority""]",None,Tradition
62,15,{},1761648922,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trade"",""The Wheel"",""Mining"",""Animal Husbandry"",""Fishing""]",None,[],"[""Tradition"",""Progress"",""Authority""]",None,None
63,15,{},1761648922,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Bronze Working"",""Fishing""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
64,15,{},1761648922,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Fishing"",""Bronze Working""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
65,16,{},1761648938,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Bronze Working"",""The Wheel"",""Trapping"",""Animal Husbandry"",""Fishing""]",Animal Husbandry,[],"[""Tradition"",""Progress"",""Authority""]",None,Tradition
66,16,{},1761648938,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trade"",""Mining"",""The Wheel"",""Animal Husbandry"",""Fishing""]",None,[],"[""Tradition"",""Progress"",""Authority""]",None,None
67,16,{},1761648938,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""The Wheel"",""Animal Husbandry"",""Trade"",""Bronze Working"",""Fishing""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
68,16,{},1761648938,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Trapping"",""The Wheel"",""Animal Husbandry"",""Fishing"",""Bronze Working""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
69,17,{},1761648953,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Bronze Working"",""The Wheel"",""Trapping"",""Animal Husbandry"",""Fishing""]",Animal Husbandry,[],"[""Tradition"",""Progress"",""Authority""]",None,Tradition
70,17,{},1761648953,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Fishing"",""The Wheel"",""Mining"",""Animal Husbandry""]",None,"[""Organization"",""Liberty""]","[""Tradition"",""Authority""]",None,None
71,17,{},1761648953,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Animal Husbandry"",""Trade"",""Bronze Working"",""Fishing"",""Calendar""]",None,"[""Organization"",""Liberty""]","[""Tradition"",""Authority""]",None,None
72,17,{},1761648953,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""The Wheel"",""Animal Husbandry"",""Trade"",""Fishing"",""Bronze Working""]",None,[],"[""Progress"",""Tradition"",""Authority""]",None,None
73,18,{},1761648968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Bronze Working"",""Trapping"",""The Wheel"",""Animal Husbandry"",""Fishing""]",Animal Husbandry,[],"[""Tradition"",""Progress"",""Authority""]",None,Tradition
74,18,{},1761648968,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Mining"",""The Wheel"",""Animal Husbandry"",""Fishing""]",None,"[""Organization"",""Liberty""]","[""Tradition"",""Authority""]",None,None
75,18,{},1761648968,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Animal Husbandry"",""Trade"",""Bronze Working"",""Fishing"",""Calendar""]",None,"[""Equality"",""Organization"",""Fraternity""]","[""Tradition"",""Authority""]",None,None
76,18,{},1761648968,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Animal Husbandry"",""Trade"",""Calendar"",""Fishing"",""Bronze Working""]",None,"[""Organization"",""Liberty""]","[""Tradition"",""Authority""]",None,None
77,19,{},1761648997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Bronze Working"",""Trapping"",""The Wheel"",""Fishing"",""Military Strategy""]",None,[],"[""Tradition"",""Progress"",""Authority""]",None,Tradition
78,19,{},1761648997,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Mining"",""The Wheel"",""Animal Husbandry"",""Fishing""]",None,"[""Organization"",""Liberty""]","[""Tradition"",""Authority""]",None,None
79,19,{},1761648997,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Animal Husbandry"",""Trade"",""Bronze Working"",""Fishing"",""Calendar""]",None,"[""Equality"",""Organization"",""Fraternity""]","[""Tradition"",""Authority""]",None,None
80,19,{},1761648997,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""WinningWars"",""LosingWars""]","[""Animal Husbandry"",""Trade"",""Calendar"",""Fishing"",""Bronze Working""]",None,"[""Organization"",""Liberty""]","[""Tradition"",""Authority""]",None,None
81,20,{},1761649012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""EradicateBarbariansCritical""]","[""Bronze Working"",""Trapping"",""The Wheel"",""Fishing"",""Military Strategy""]",None,[],"[""Tradition"",""Progress"",""Authority""]",None,Tradition
82,20,{},1761649012,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""EradicateBarbariansCritical""]","[""Mining"",""The Wheel"",""Animal Husbandry"",""Fishing""]",None,"[""Organization"",""Liberty""]","[""Tradition"",""Authority""]",None,None
83,20,{},1761649012,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"[""NeedRecon"",""EnoughRecon"",""NeedReconSea"",""EnoughReconSea"",""EarlyExpansion"",""EnoughExpansion"",""NeedHappiness"",""NeedHappinessCritical"",""CitiesNeedNavalGrowth"",""CitiesNeedNavalTileImprovement"",""NeedImprovementFood"",""NeedImprovementProduction"",""LosingMoney"",""TooManyUnits"",""IslandStart"",""TechLeader"",""StartedPiety""]","[""AtWar"",""WarMobilization"",""NeedRangedEarly"",""EradicateBarbarians"",""WinningWars"",""LosingWars"",""EradicateBarbariansCritical""]","[""Animal Husbandry"",""Trade"",""Bronze Working"",""Fishing"",""Calendar""]",None,"[""Equality"",""Organization"",""Fraternity""]","[""Tradition"",""Authority""]",None,None
